case k ax ay az nod lp_f lp_v cnt
dashboard_20deg 231 59 15363 -5650 0 5601 15405 0
dashboard_20deg 232 -25 15339 -5595 0 5600 15396 0
dashboard_20deg 233 -6 15338 -5567 0 5595 15388 0
dashboard_20deg 234 21 15467 -5655 0 5602 15397 0
dashboard_20deg 235 2 15473 -5599 0 5601 15406 0
dashboard_20deg 236 6 15337 -5603 0 5601 15397 0
dashboard_20deg 237 53 15404 -5552 0 5594 15397 0
dashboard_20deg 238 -16 15397 -5650 0 5601 15397 0
dashboard_20deg 239 -29 15377 -5636 0 5605 15394 0
dashboard_20deg 240 74 15363 -5545 0 5597 15390 0
dashboard_20deg 241 -48 15351 -5611 0 5598 15385 0
dashboard_20deg 242 3 15445 -5542 0 5591 15392 0
dashboard_20deg 243 -127 15442 -5572 0 5588 15398 0
dashboard_20deg 244 15 15368 -5615 0 5591 15394 0
dashboard_20deg 245 15 15383 -5634 0 5596 15392 0
dashboard_20deg 246 27 15379 -5539 0 5588 15390 0
dashboard_20deg 247 -14 15333 -5676 0 5599 15382 0
dashboard_20deg 248 -104 15316 -5556 0 5593 15373 0
dashboard_20deg 249 -63 15415 -5669 0 5602 15378 0
dashboard_20deg 250 2 15345 -5646 0 5607 15373 0
dashboard_20deg 251 72 15393 -5580 0 5603 15375 0
dashboard_20deg 252 41 15399 -5487 0 5588 15378 0
dashboard_20deg 253 -19 15444 -5694 0 5601 15386 0
dashboard_20deg 254 -33 15382 -5606 0 5601 15385 0
dashboard_20deg 255 -39 15363 -5636 0 5605 15382 0
dashboard_20deg 256 -1 15452 -5590 0 5603 15390 0
dashboard_20deg 257 -1 15392 -5636 0 5607 15390 0
dashboard_20deg 258 -49 15433 -5686 0 5616 15395 0
dashboard_20deg 259 13 15421 -5687 0 5624 15398 0
dashboard_20deg 260 6 15358 -5616 0 5623 15393 0
dashboard_20deg 261 54 15364 -5683 0 5630 15389 0
dashboard_20deg 262 -7 15317 -5633 0 5630 15380 0
dashboard_20deg 263 48 15330 -5543 0 5619 15373 0
dashboard_20deg 264 22 15394 -5692 0 5628 15375 0
dashboard_20deg 265 53 15431 -5649 0 5630 15382 0
dashboard_20deg 266 15 15363 -5552 0 5620 15379 0
dashboard_20deg 267 -16 15468 -5622 0 5620 15390 0
dashboard_20deg 268 -14 15323 -5639 0 5622 15381 0
dashboard_20deg 269 -13 15366 -5596 0 5618 15379 0
dashboard_20deg 270 130 15357 -5651 0 5622 15376 0
dashboard_20deg 271 32 15364 -5628 0 5622 15374 0
dashboard_20deg 272 34 15384 -5680 0 5629 15375 0
dashboard_20deg 273 -24 15409 -5660 0 5632 15379 0
dashboard_20deg 274 -48 15336 -5695 0 5639 15373 0
dashboard_20deg 275 -20 15318 -5530 0 5625 15366 0
dashboard_20deg 276 91 15358 -5528 0 5612 15365 0
dashboard_20deg 277 -89 15423 -5591 0 5609 15372 0
dashboard_20deg 278 63 15434 -5631 0 5611 15379 0
dashboard_20deg 279 -214 15378 -5599 0 5609 15378 0
dashboard_20deg 280 -2 15436 -5584 0 5605 15385 0
dashboard_20deg 281 -83 15398 -5606 0 5605 15386 0
dashboard_20deg 282 54 15387 -5618 0 5606 15386 0
dashboard_20deg 283 6 15424 -5580 0 5602 15390 0
dashboard_20deg 284 -93 15456 -5663 0 5609 15398 0
dashboard_20deg 285 -72 15420 -5598 0 5607 15400 0
dashboard_20deg 286 17 15345 -5589 0 5604 15393 0
dashboard_20deg 287 14 15355 -5675 0 5612 15388 0
dashboard_20deg 288 41 15407 -5640 0 5615 15390 0
dashboard_20deg 289 34 15402 -5689 0 5624 15391 0
dashboard_20deg 290 -123 15448 -5636 0 5625 15398 0
dashboard_20deg 291 -8 15454 -5665 0 5630 15405 0
dashboard_20deg 292 23 15383 -5566 0 5622 15402 0
dashboard_20deg 293 9 15379 -5649 0 5625 15399 0
dashboard_20deg 294 -34 15401 -5602 0 5622 15399 0
dashboard_20deg 295 48 15341 -5578 0 5616 15391 0
dashboard_20deg 296 -34 15349 -5540 0 5606 15385 0
dashboard_20deg 297 -3 15505 -5555 0 5599 15400 0
dashboard_20deg 298 -56 15421 -5644 0 5604 15402 0
dashboard_20deg 299 3 15373 -5549 0 5597 15398 0
dashboard_20deg 300 55 15318 -5532 0 5588 15388 0
dashboard_20deg 301 32 15376 -5642 0 5594 15386 0
dashboard_20deg 302 -23 15389 -5678 0 5604 15386 0
dashboard_20deg 303 6 15358 -5639 0 5608 15382 0
dashboard_20deg 304 -60 15401 -5693 0 5618 15384 0
dashboard_20deg 305 106 15370 -5657 0 5622 15382 0
dashboard_20deg 306 -14 15445 -5603 0 5619 15389 0
dashboard_20deg 307 25 15439 -5560 0 5611 15395 0
dashboard_20deg 308 66 15462 -5577 0 5606 15403 0
dashboard_20deg 309 28 15495 -5683 0 5615 15414 0
dashboard_20deg 310 93 15452 -5692 0 5624 15418 0
dashboard_20deg 311 22 15387 -5631 0 5624 15414 0
dashboard_20deg 312 -131 15419 -5575 0 5617 15414 0
dashboard_20deg 313 -12 15371 -5613 0 5616 15408 0
dashboard_20deg 314 6 15377 -5595 0 5613 15404 0
dashboard_20deg 315 -25 15336 -5549 0 5605 15395 0
dashboard_20deg 316 40 15327 -5584 0 5602 15386 0
dashboard_20deg 317 58 15474 -5596 0 5601 15397 0
dashboard_20deg 318 -5 15424 -5603 0 5601 15400 0
dashboard_20deg 319 68 15364 -5647 0 5606 15395 0
dashboard_20deg 320 9 15461 -5536 0 5597 15403 0
dashboard_20deg 321 -20 15517 -5325 0 5563 15417 0
dashboard_20deg 322 13 15584 -5035 0 5497 15437 0
dashboard_20deg 323 -103 15598 -4779 0 5407 15457 0
dashboard_20deg 324 -61 15758 -4475 0 5290 15494 0
dashboard_20deg 325 53 15821 -4175 0 5150 15534 0
dashboard_20deg 326 12 15957 -4010 0 5007 15586 0
dashboard_20deg 327 23 15992 -3669 0 4839 15636 0
dashboard_20deg 328 -45 16102 -3429 0 4662 15694 0
dashboard_20deg 329 14 16088 -3262 0 4487 15743 0
dashboard_20deg 330 47 16145 -2885 0 4286 15793 0
dashboard_20deg 331 -22 16092 -2588 0 4073 15830 0
dashboard_20deg 332 -2 16215 -2270 0 3847 15878 0
dashboard_20deg 333 2 16182 -1998 0 3615 15916 0
dashboard_20deg 334 63 16261 -1683 0 3373 15959 0
dashboard_20deg 335 4 16219 -1454 0 3133 15991 0
dashboard_20deg 336 59 16387 -1106 0 2879 16040 0
dashboard_20deg 337 23 16300 -904 0 2632 16072 0
dashboard_20deg 338 16 16391 -531 0 2369 16111 0
dashboard_20deg 339 25 16418 -349 0 2116 16149 0
dashboard_20deg 340 -24 16342 -20 0 1854 16173 0
dashboard_20deg 341 90 16373 -48 0 1628 16198 0
dashboard_20deg 342 15 16408 -15 0 1426 16224 0
dashboard_20deg 343 3 16406 1 0 1247 16246 0
dashboard_20deg 344 46 16406 -4 0 1091 16266 0
dashboard_20deg 345 -13 16345 87 0 943 16275 0
dashboard_20deg 346 -22 16341 -84 0 835 16283 0
dashboard_20deg 347 -4 16360 10 0 729 16292 0
dashboard_20deg 348 19 16406 67 0 629 16306 0
dashboard_20deg 349 18 16387 58 0 543 16316 0
dashboard_20deg 350 -95 16426 33 0 471 16329 0
dashboard_20deg 351 -42 16376 6 0 411 16334 0
dashboard_20deg 352 -59 16327 -98 0 371 16333 0
dashboard_20deg 353 -34 16365 -60 0 332 16337 0
dashboard_20deg 354 -109 16385 -12 0 292 16343 0
dashboard_20deg 355 20 16396 36 0 251 16349 0
dashboard_20deg 356 -25 16353 10 0 218 16349 0
dashboard_20deg 357 -10 16376 2 0 190 16352 0
dashboard_20deg 358 -87 16486 33 0 162 16368 0
dashboard_20deg 359 -76 16394 -46 0 147 16371 0
dashboard_20deg 360 -27 16391 -14 0 130 16373 0
dashboard_20deg 361 1 16418 -17 0 115 16378 0
dashboard_20deg 362 79 16328 56 0 93 16371 0
dashboard_20deg 363 -12 16366 8 0 80 16370 0
dashboard_20deg 364 11 16354 76 0 60 16368 0
dashboard_20deg 365 -20 16408 6 0 51 16373 0
dashboard_20deg 366 -33 16308 57 0 37 16364 0
dashboard_20deg 367 23 16307 -51 0 38 16356 0
dashboard_20deg 368 6 16396 -63 0 41 16361 0
dashboard_20deg 369 -79 16378 -50 0 42 16363 0
dashboard_20deg 370 43 16390 -100 0 49 16366 0
dashboard_20deg 371 11 16432 -8 0 43 16374 0
dashboard_20deg 372 -21 16429 -4 0 38 16380 0
dashboard_20deg 373 33 16461 -63 0 41 16390 0
dashboard_20deg 374 100 16398 -82 0 46 16391 0
dashboard_20deg 375 -10 16378 -37 0 44 16389 0
dashboard_20deg 376 -140 16328 -139 0 55 16381 0
dashboard_20deg 377 -47 16402 63 0 40 16383 0
dashboard_20deg 378 120 16449 4 0 34 16391 0
dashboard_20deg 379 -41 16383 14 0 28 16390 0
dashboard_20deg 380 -18 16355 -33 0 28 16385 0
dashboard_20deg 381 -52 16353 -14 0 26 16381 0
dashboard_20deg 382 31 16381 -57 0 29 16381 0
dashboard_20deg 383 45 16307 -47 0 31 16371 0
dashboard_20deg 384 21 16368 -83 0 37 16370 0
dashboard_20deg 385 -5 16378 -40 0 37 16371 0
dashboard_20deg 386 -7 16385 -22 0 35 16372 0
dashboard_20deg 387 53 16337 27 0 27 16367 0
dashboard_20deg 388 -85 16378 21 0 21 16368 0
dashboard_20deg 389 -22 16348 -42 0 23 16365 0
dashboard_20deg 390 -56 16411 -29 0 23 16370 0
dashboard_20deg 391 39 16370 27 0 16 16370 0
dashboard_20deg 392 -10 16480 34 0 9 16383 0
dashboard_20deg 393 -2 16406 69 0 -1 16385 0
dashboard_20deg 394 5 16391 -3 0 -1 16385 0
dashboard_20deg 395 23 16388 59 0 -9 16385 0
dashboard_20deg 396 -3 16411 30 0 -12 16388 0
dashboard_20deg 397 0 16420 34 0 -15 16392 0
dashboard_20deg 398 132 16364 9 0 -15 16388 0
dashboard_20deg 399 -15 16421 91 0 -25 16392 0
dashboard_20deg 400 -13 16308 -36 0 -18 16381 0
dashboard_20deg 401 69 16380 116 0 -31 16380 0
dashboard_20deg 402 -35 16323 96 0 -40 16372 0
dashboard_20deg 403 -4 16271 -6 0 -35 16359 0
dashboard_20deg 404 9 16378 -38 0 -26 16361 0
dashboard_20deg 405 -1 16278 50 0 -29 16350 0
dashboard_20deg 406 24 16370 27 0 -29 16352 0
dashboard_20deg 407 14 16362 64 0 -34 16353 0
dashboard_20deg 408 58 16346 75 0 -40 16352 0
dashboard_20deg 409 0 16362 -84 0 -25 16353 0
dashboard_20deg 410 15 16409 -49 0 -16 16360 0
dashboard_20deg 411 50 16427 -17 0 -12 16368 0
dashboard_20deg 412 18 16347 137 0 -28 16365 0
dashboard_20deg 413 33 16402 72 0 -34 16369 0
dashboard_20deg 414 -83 16373 14 0 -32 16369 0
dashboard_20deg 415 -38 16318 9 0 -30 16362 0
dashboard_20deg 416 3 16377 46 0 -32 16363 0
dashboard_20deg 417 -1 16441 35 0 -33 16372 0
dashboard_20deg 418 -1 16440 -7 0 -28 16380 0
dashboard_20deg 419 62 16470 23 0 -28 16391 0
dashboard_20deg 420 -7 16448 42 0 -30 16398 0
dashboard_20deg 421 -33 16369 -74 0 -17 16394 0
dashboard_20deg 422 34 16394 -14 0 -14 16394 0
dashboard_20deg 423 -101 16349 26 0 -16 16388 0
dashboard_20deg 424 64 16372 31 0 -18 16386 0
dashboard_20deg 425 21 16380 -9 0 -15 16385 0
dashboard_20deg 426 5 16493 122 0 -29 16398 0
dashboard_20deg 427 3 16359 2 0 -26 16393 0
dashboard_20deg 428 -84 16408 -15 0 -21 16394 0
dashboard_20deg 429 -1 16323 -22 0 -16 16385 0
dashboard_20deg 430 24 16435 -2 0 -14 16391 0
dashboard_20deg 431 11 16364 45 0 -18 16387 0
dashboard_20deg 432 -46 16403 -13 0 -15 16389 0
dashboard_20deg 433 -27 16389 13 0 -15 16389 0
dashboard_20deg 434 -122 16362 -53 0 -7 16385 0
dashboard_20deg 435 -36 16395 -6 0 -6 16386 0
dashboard_20deg 436 -70 16427 30 0 -9 16391 0
dashboard_20deg 437 -44 16416 -1 0 -8 16394 0
dashboard_20deg 438 93 16495 5 0 -8 16406 0
dashboard_20deg 439 -6 16335 174 0 -29 16397 0
glance_40deg_0p3s 0 -27 16372 7 0 -1 2046 0
glance_40deg_0p3s 1 42 16419 90 0 -13 3842 0
glance_40deg_0p3s 2 -23 16349 15 0 -14 5405 0
glance_40deg_0p3s 3 63 16361 -67 0 -4 6774 0
glance_40deg_0p3s 4 29 16352 0 0 -4 7971 0
glance_40deg_0p3s 5 -3 16422 4 0 -4 9027 0
glance_40deg_0p3s 6 -80 16318 -23 0 -1 9938 0
glance_40deg_0p3s 7 -56 16432 11 0 -3 10749 0
glance_40deg_0p3s 8 -31 16340 -9 0 -2 11447 0
glance_40deg_0p3s 9 36 16329 70 0 -11 12057 0
glance_40deg_0p3s 10 -7 16359 17 0 -12 12594 0
glance_40deg_0p3s 11 -10 16356 -29 0 -7 13064 0
glance_40deg_0p3s 12 106 16408 23 0 -9 13482 0
glance_40deg_0p3s 13 -13 16359 -3 0 -8 13841 0
glance_40deg_0p3s 14 25 16358 -14 0 -6 14155 0
glance_40deg_0p3s 15 62 16340 18 0 -8 14428 0
glance_40deg_0p3s 16 -90 16337 -10 0 -6 14666 0
glance_40deg_0p3s 17 -31 16442 22 0 -8 14888 0
glance_40deg_0p3s 18 -16 16436 -34 0 -3 15081 0
glance_40deg_0p3s 19 -37 16425 -93 0 9 15249 0
glance_40deg_0p3s 20 47 16397 -36 0 12 15392 0
glance_40deg_0p3s 21 -54 16379 2 0 10 15515 0
glance_40deg_0p3s 22 -29 16416 13 0 7 15627 0
glance_40deg_0p3s 23 48 16325 -28 0 9 15714 0
glance_40deg_0p3s 24 -29 16354 -16 0 9 15794 0
glance_40deg_0p3s 25 -14 16418 59 0 0 15872 0
glance_40deg_0p3s 26 40 16299 23 0 -3 15925 0
glance_40deg_0p3s 27 25 16370 -75 0 6 15980 0
glance_40deg_0p3s 28 47 16372 44 0 -1 16029 0
glance_40deg_0p3s 29 -6 16381 43 0 -7 16073 0
glance_40deg_0p3s 30 -85 16339 -36 0 -2 16106 0
glance_40deg_0p3s 31 22 16483 1 0 -2 16153 0
glance_40deg_0p3s 32 -36 16370 39 0 -7 16180 0
glance_40deg_0p3s 33 -26 16353 -7 0 -6 16201 0
glance_40deg_0p3s 34 -52 16504 27 0 -9 16238 0
glance_40deg_0p3s 35 -13 16330 31 0 -12 16249 0
glance_40deg_0p3s 36 -63 16447 -85 0 0 16273 0
glance_40deg_0p3s 37 28 16377 31 0 -4 16286 0
glance_40deg_0p3s 38 -74 16393 -30 0 0 16299 0
glance_40deg_0p3s 39 -1 16367 -14 0 1 16307 0
glance_40deg_0p3s 40 79 16426 -50 0 7 16321 0
glance_40deg_0p3s 41 65 16321 -60 0 13 16321 0
glance_40deg_0p3s 42 12 16413 -7 0 12 16332 0
glance_40deg_0p3s 43 57 16467 1 0 10 16348 0
glance_40deg_0p3s 44 33 16385 -64 0 16 16352 0
glance_40deg_0p3s 45 -20 16372 -88 0 25 16354 0
glance_40deg_0p3s 46 43 16344 -12 0 23 16352 0
glance_40deg_0p3s 47 46 16376 -3 0 20 16355 0
glance_40deg_0p3s 48 83 16423 17 0 15 16363 0
glance_40deg_0p3s 49 39 16420 -28 0 16 16370 0
glance_40deg_0p3s 50 -38 16428 -7 0 14 16377 0
glance_40deg_0p3s 51 -31 16397 29 0 8 16379 0
glance_40deg_0p3s 52 -127 16384 -74 0 16 16379 0
glance_40deg_0p3s 53 -27 16358 -3 0 14 16376 0
glance_40deg_0p3s 54 9 16395 -15 0 14 16378 0
glance_40deg_0p3s 55 -12 16341 108 0 -2 16373 0
glance_40deg_0p3s 56 68 16401 69 0 -11 16376 0
glance_40deg_0p3s 57 -26 16461 -71 0 -1 16386 0
glance_40deg_0p3s 58 -25 16444 4 0 -2 16393 0
glance_40deg_0p3s 59 68 16358 36 0 -7 16388 0
glance_40deg_0p3s 60 -20 16411 -10 0 -5 16390 0
glance_40deg_0p3s 61 -60 16485 -43 0 1 16401 0
glance_40deg_0p3s 62 98 16383 -47 0 6 16398 0
glance_40deg_0p3s 63 4 16295 5 0 4 16385 0
glance_40deg_0p3s 64 25 16227 28 0 0 16365 0
glance_40deg_0p3s 65 -4 16362 103 0 -13 16364 0
glance_40deg_0p3s 66 -33 16378 -43 0 -6 16365 0
glance_40deg_0p3s 67 -139 16408 0 0 -6 16370 0
glance_40deg_0p3s 68 -33 16421 20 0 -8 16376 0
glance_40deg_0p3s 69 -67 16456 62 0 -15 16386 0
glance_40deg_0p3s 70 -36 16381 -52 0 -7 16385 0
glance_40deg_0p3s 71 -9 16424 82 0 -17 16389 0
glance_40deg_0p3s 72 83 16325 21 0 -18 16381 0
glance_40deg_0p3s 73 -70 16331 29 0 -20 16374 0
glance_40deg_0p3s 74 22 16361 -7 0 -17 16372 0
glance_40deg_0p3s 75 -4 16432 -13 0 -14 16379 0
glance_40deg_0p3s 76 69 16389 -32 0 -9 16380 0
glance_40deg_0p3s 77 -58 16336 61 0 -16 16374 0
glance_40deg_0p3s 78 15 16461 1 0 -15 16384 0
glance_40deg_0p3s 79 112 16381 129 0 -30 16383 0
glance_40deg_0p3s 80 -106 16424 -103 0 -14 16388 0
glance_40deg_0p3s 81 -23 16385 96 0 -25 16387 0
glance_40deg_0p3s 82 1 16348 39 0 -27 16382 0
glance_40deg_0p3s 83 19 16369 82 0 -34 16380 0
glance_40deg_0p3s 84 37 16419 72 0 -39 16384 0
glance_40deg_0p3s 85 -4 16419 2 0 -35 16388 0
glance_40deg_0p3s 86 -13 16369 111 0 -45 16385 0
glance_40deg_0p3s 87 79 16445 16 0 -42 16392 0
glance_40deg_0p3s 88 -65 16347 -24 0 -34 16386 0
glance_40deg_0p3s 89 34 16353 -56 0 -23 16381 0
glance_40deg_0p3s 90 13 16329 -8 0 -20 16374 0
glance_40deg_0p3s 91 -7 16384 24 0 -21 16375 0
glance_40deg_0p3s 92 -31 16336 -41 0 -14 16370 0
glance_40deg_0p3s 93 -45 16432 21 0 -15 16377 0
glance_40deg_0p3s 94 19 16385 -64 0 -6 16378 0
glance_40deg_0p3s 95 -54 16359 22 0 -8 16375 0
glance_40deg_0p3s 96 -28 16312 -2 0 -7 16367 0
glance_40deg_0p3s 97 -7 16361 4 0 -7 16366 0
glance_40deg_0p3s 98 -17 16324 69 0 -15 16360 0
glance_40deg_0p3s 99 19 16396 65 0 -22 16364 0
glance_40deg_0p3s 100 -21 16456 101 0 -32 16375 0
glance_40deg_0p3s 101 -11 16333 -1204 0 122 16369 0
glance_40deg_0p3s 102 37 16202 -2241 0 386 16348 0
glance_40deg_0p3s 103 -45 16016 -3392 0 761 16306 0
glance_40deg_0p3s 104 -1 15710 -4555 0 1235 16231 0
glance_40deg_0p3s 105 73 15413 -5620 0 1783 16128 0
glance_40deg_0p3s 106 24 14879 -6716 0 2399 15971 0
glance_40deg_0p3s 107 -42 14545 -7642 0 3054 15792 0
glance_40deg_0p3s 108 -57 13881 -8734 0 3764 15553 0
glance_40deg_0p3s 109 42 13175 -9638 0 4498 15255 0
glance_40deg_0p3s 110 0 12602 -10474 0 5245 14923 0
glance_40deg_0p3s 111 12 12623 -10591 0 5913 14635 0
glance_40deg_0p3s 112 44 12566 -10518 0 6488 14376 0
glance_40deg_0p3s 113 21 12540 -10663 0 7009 14146 0
glance_40deg_0p3s 114 22 12594 -10443 0 7438 13952 0
glance_40deg_0p3s 115 4 12625 -10496 0 7820 13786 0
glance_40deg_0p3s 116 32 12567 -10487 0 8153 13633 0
glance_40deg_0p3s 117 -5 12565 -10523 0 8449 13499 0
glance_40deg_0p3s 118 -66 12464 -10603 0 8718 13369 0
glance_40deg_0p3s 119 -23 12617 -10547 0 8946 13275 0
glance_40deg_0p3s 120 28 12604 -10531 0 9144 13191 0
glance_40deg_0p3s 121 41 12505 -10536 0 9318 13105 0
glance_40deg_0p3s 122 -5 12657 -10460 0 9460 13049 1
glance_40deg_0p3s 123 3 12385 -10547 0 9595 12966 2
glance_40deg_0p3s 124 43 12505 -10583 0 9718 12908 3
glance_40deg_0p3s 125 26 12559 -10482 0 9813 12864 4
glance_40deg_0p3s 126 66 12605 -10582 0 9909 12831 5
glance_40deg_0p3s 127 14 12521 -10601 0 9995 12792 6
glance_40deg_0p3s 128 -72 12644 -10515 0 10060 12773 7
glance_40deg_0p3s 129 36 12513 -10543 0 10120 12740 8
glance_40deg_0p3s 130 -17 12517 -10517 0 10169 12712 9
glance_40deg_0p3s 131 -92 12556 -10581 0 10220 12692 10
glance_40deg_0p3s 132 33 12560 -10541 0 10260 12675 11
glance_40deg_0p3s 133 -22 12535 -10478 0 10287 12657 12
glance_40deg_0p3s 134 4 12569 -10552 0 10320 12646 13
glance_40deg_0p3s 135 15 12475 -10563 0 10350 12624 14
glance_40deg_0p3s 136 -21 12629 -10443 0 10361 12624 15
glance_40deg_0p3s 137 5 12598 -10633 0 10395 12620 16
glance_40deg_0p3s 138 -33 12553 -10496 0 10407 12611 17
glance_40deg_0p3s 139 12 12584 -10569 0 10427 12607 18
glance_40deg_0p3s 140 -91 12646 -10571 0 10445 12611 19
glance_40deg_0p3s 141 -53 13259 -9643 0 10344 12692 20
glance_40deg_0p3s 142 4 13823 -8747 0 10144 12833 21
glance_40deg_0p3s 143 66 14376 -7715 0 9840 13025 22
glance_40deg_0p3s 144 -61 15012 -6676 0 9444 13273 23
glance_40deg_0p3s 145 -12 15332 -5505 0 8951 13530 0
glance_40deg_0p3s 146 30 15713 -4464 0 8390 13802 0
glance_40deg_0p3s 147 -18 16048 -3382 0 7764 14082 0
glance_40deg_0p3s 148 -31 16228 -2326 0 7084 14350 0
glance_40deg_0p3s 149 -17 16266 -1178 0 6345 14589 0
glance_40deg_0p3s 150 18 16276 -16 0 5553 14799 0
glance_40deg_0p3s 151 -60 16346 30 0 4855 14992 0
glance_40deg_0p3s 152 -41 16311 -36 0 4252 15156 0
glance_40deg_0p3s 153 13 16342 -22 0 3723 15304 0
glance_40deg_0p3s 154 23 16394 -22 0 3260 15440 0
glance_40deg_0p3s 155 -54 16329 16 0 2850 15551 0
glance_40deg_0p3s 156 -21 16401 -57 0 2500 15657 0
glance_40deg_0p3s 157 -70 16417 -98 0 2199 15752 0
glance_40deg_0p3s 158 -69 16409 51 0 1917 15834 0
glance_40deg_0p3s 159 -32 16505 -51 0 1683 15917 0
glance_40deg_0p3s 160 -94 16381 52 0 1466 15975 0
glance_40deg_0p3s 161 80 16266 21 0 1280 16011 0
glance_40deg_0p3s 162 -19 16356 81 0 1109 16054 0
glance_40deg_0p3s 163 -22 16401 -27 0 973 16097 0
glance_40deg_0p3s 164 -13 16435 85 0 840 16139 0
glance_40deg_0p3s 165 -88 16297 3 0 734 16158 0
glance_40deg_0p3s 166 -19 16320 47 0 636 16178 0
glance_40deg_0p3s 167 -34 16386 85 0 545 16204 0
glance_40deg_0p3s 168 18 16313 2 0 476 16217 0
glance_40deg_0p3s 169 9 16322 0 0 416 16230 0
glance_40deg_0p3s 170 -29 16346 97 0 351 16244 0
glance_40deg_0p3s 171 37 16401 -9 0 308 16263 0
glance_40deg_0p3s 172 12 16362 -9 0 270 16275 0
glance_40deg_0p3s 173 24 16489 32 0 232 16301 0
glance_40deg_0p3s 174 -19 16399 -105 0 216 16313 0
glance_40deg_0p3s 175 16 16338 113 0 174 16316 0
glance_40deg_0p3s 176 -21 16374 -43 0 157 16323 0
glance_40deg_0p3s 177 -16 16307 -43 0 142 16321 0
glance_40deg_0p3s 178 6 16384 58 0 117 16328 0
glance_40deg_0p3s 179 -46 16473 -59 0 109 16346 0
glance_40deg_0p3s 180 -60 16374 56 0 88 16349 0
glance_40deg_0p3s 181 43 16468 -43 0 82 16363 0
glance_40deg_0p3s 182 -4 16436 66 0 63 16372 0
glance_40deg_0p3s 183 32 16381 38 0 50 16373 0
glance_40deg_0p3s 184 -79 16354 -26 0 47 16370 0
glance_40deg_0p3s 185 -22 16331 -32 0 45 16365 0
glance_40deg_0p3s 186 4 16327 1 0 39 16360 0
glance_40deg_0p3s 187 15 16385 8 0 33 16363 0
glance_40deg_0p3s 188 -3 16286 -24 0 31 16353 0
glance_40deg_0p3s 189 -83 16459 -3 0 27 16366 0
glance_40deg_0p3s 190 -94 16346 -33 0 27 16363 0
glance_40deg_0p3s 191 68 16415 -36 0 28 16369 0
glance_40deg_0p3s 192 55 16387 -58 0 31 16371 0
glance_40deg_0p3s 193 2 16484 2 0 26 16385 0
glance_40deg_0p3s 194 -69 16373 -14 0 24 16383 0
glance_40deg_0p3s 195 75 16388 -56 0 28 16383 0
glance_40deg_0p3s 196 -49 16369 -82 0 34 16381 0
glance_40deg_0p3s 197 -1 16417 -61 0 37 16385 0
glance_40deg_0p3s 198 17 16437 -40 0 37 16391 0
glance_40deg_0p3s 199 19 16358 10 0 31 16386 0
glance_40deg_0p3s 200 -6 16403 -42 0 32 16388 0
glance_40deg_0p3s 201 55 16451 10 0 26 16395 0
glance_40deg_0p3s 202 74 16351 46 0 17 16389 0
glance_40deg_0p3s 203 14 16396 -85 0 25 16389 0
glance_40deg_0p3s 204 -45 16405 30 0 18 16391 0
glance_40deg_0p3s 205 -7 16339 5 0 15 16384 0
glance_40deg_0p3s 206 -35 16389 34 0 8 16384 0
glance_40deg_0p3s 207 10 16433 -2 0 7 16390 0
glance_40deg_0p3s 208 -43 16526 -20 0 8 16407 0
glance_40deg_0p3s 209 -69 16271 -6 0 7 16390 0
glance_40deg_0p3s 210 8 16432 0 0 6 16395 0
glance_40deg_0p3s 211 20 16361 64 0 -3 16390 0
glance_40deg_0p3s 212 -9 16389 62 0 -11 16389 0
glance_40deg_0p3s 213 3 16350 -119 0 5 16384 0
glance_40deg_0p3s 214 -21 16406 63 0 -4 16386 0
glance_40deg_0p3s 215 -3 16316 -48 0 2 16377 0
glance_40deg_0p3s 216 42 16362 16 0 -1 16375 0
glance_40deg_0p3s 217 -14 16404 20 0 -4 16378 0
glance_40deg_0p3s 218 -1 16279 -45 0 2 16365 0
glance_40deg_0p3s 219 -18 16397 -20 0 4 16369 0
glance_40deg_0p3s 220 -40 16380 -46 0 9 16370 0
glance_40deg_0p3s 221 14 16383 24 0 4 16371 0
glance_40deg_0p3s 222 13 16411 32 0 -1 16376 0
glance_40deg_0p3s 223 -1 16353 7 0 -2 16373 0
glance_40deg_0p3s 224 -26 16345 31 0 -6 16369 0
glance_40deg_0p3s 225 -38 16380 -129 0 10 16370 0
glance_40deg_0p3s 226 -125 16519 -36 0 13 16388 0
glance_40deg_0p3s 227 -7 16381 35 0 7 16387 0
glance_40deg_0p3s 228 6 16425 -54 0 12 16391 0
glance_40deg_0p3s 229 16 16281 1 0 10 16377 0
glance_40deg_0p3s 230 43 16370 23 0 5 16376 0
glance_40deg_0p3s 231 84 16370 -22 0 7 16375 0
glance_40deg_0p3s 232 -35 16313 75 0 -4 16367 0
glance_40deg_0p3s 233 -34 16391 55 0 -11 16370 0
glance_40deg_0p3s 234 70 16372 34 0 -14 16370 0
glance_40deg_0p3s 235 29 16290 58 0 -20 16360 0
glance_40deg_0p3s 236 -94 16411 -85 0 -7 16366 0
glance_40deg_0p3s 237 20 16401 -79 0 3 16370 0
glance_40deg_0p3s 238 -7 16442 -61 0 10 16379 0
glance_40deg_0p3s 239 49 16370 34 0 4 16377 0
glance_40deg_0p3s 240 32 16343 54 0 -4 16372 0
glance_40deg_0p3s 241 25 16384 -12 0 -2 16373 0
glance_40deg_0p3s 242 5 16360 -14 0 0 16371 0
glance_40deg_0p3s 243 25 16357 117 0 -15 16369 0
